tick,event,source,target,amount,category,description
4,kauf,H000022,F000016,4.594843981243132,16,haushaltskonsum
4,steuer,H000022,STAAT,0.5054328379367445,16,Umsatzsteuer
4,kauf,H000022,F000001,1.9596052022880177,1,haushaltskonsum
4,steuer,H000022,STAAT,0.21555657225168195,1,Umsatzsteuer
4,kauf,H000022,F000012,1.9230366339122906,12,haushaltskonsum
4,steuer,H000022,STAAT,0.21153402973035196,12,Umsatzsteuer
4,kauf,H000022,F000009,1.4708089340827695,9,haushaltskonsum
4,steuer,H000022,STAAT,0.16178898274910464,9,Umsatzsteuer
4,import,H000023,AUSLAND,49.55839056932726,19,haushaltskonsum
4,zoll,H000023,STAAT,1.9434662968363632,19,Importzoll
4,kauf,H000023,F000018,17.842305725785817,18,haushaltskonsum
4,steuer,H000023,STAAT,1.9626536298364399,18,Umsatzsteuer
4,import,H000023,AUSLAND,11.408074111167778,13,haushaltskonsum
4,zoll,H000023,STAAT,0.4473754553399128,13,Importzoll
4,import,H000023,AUSLAND,5.2634543009537555,8,haushaltskonsum
4,zoll,H000023,STAAT,0.20640997258642177,8,Importzoll
4,kauf,H000023,F000016,3.7398305836142036,16,haushaltskonsum
4,steuer,H000023,STAAT,0.4113813641975624,16,Umsatzsteuer
4,kauf,H000023,F000001,1.6565999930466908,1,haushaltskonsum
4,steuer,H000023,STAAT,0.182225999235136,1,Umsatzsteuer
4,kauf,H000023,F000012,1.5574176108506121,12,haushaltskonsum
4,steuer,H000023,STAAT,0.17131593719356733,12,Umsatzsteuer
4,kauf,H000023,F000009,1.1897177559127006,9,haushaltskonsum
4,steuer,H000023,STAAT,0.13086895315039707,9,Umsatzsteuer
4,import,H000024,AUSLAND,66.48229319217565,19,haushaltskonsum
4,zoll,H000024,STAAT,2.607148752634339,19,Importzoll
4,kauf,H000024,F000018,29.359194466963004,18,haushaltskonsum
4,steuer,H000024,STAAT,3.2295113913659304,18,Umsatzsteuer
4,import,H000024,AUSLAND,13.904792707465223,13,haushaltskonsum
4,zoll,H000024,STAAT,0.5452859885280479,13,Importzoll
4,import,H000024,AUSLAND,5.8373177919882275,8,haushaltskonsum
4,zoll,H000024,STAAT,0.22891442321522462,8,Importzoll
4,kauf,H000024,F000016,4.598777410468083,16,haushaltskonsum
4,steuer,H000024,STAAT,0.5058655151514891,16,Umsatzsteuer
4,kauf,H000024,F000001,2.5542435089394337,1,haushaltskonsum
4,steuer,H000024,STAAT,0.28096678598333774,1,Umsatzsteuer
4,kauf,H000024,F000012,1.9054728091678068,12,haushaltskonsum
4,steuer,H000024,STAAT,0.20960200900845874,12,Umsatzsteuer
4,kauf,H000024,F000009,1.456063156630135,9,haushaltskonsum
4,steuer,H000024,STAAT,0.16016694722931485,9,Umsatzsteuer
4,import,H000025,AUSLAND,56.2685715955496,19,haushaltskonsum
4,zoll,H000025,STAAT,2.206610650805867,19,Importzoll
4,kauf,H000025,F000018,16.69587619708646,18,haushaltskonsum
4,steuer,H000025,STAAT,1.8365463816795105,18,Umsatzsteuer
4,import,H000025,AUSLAND,11.84213806756037,13,haushaltskonsum
4,zoll,H000025,STAAT,0.4643975712768772,13,Importzoll
4,import,H000025,AUSLAND,4.612037083200657,8,haushaltskonsum
4,zoll,H000025,STAAT,0.18086419934120224,8,Importzoll
4,kauf,H000025,F000016,3.876465007120921,16,haushaltskonsum
4,steuer,H000025,STAAT,0.4264111507833013,16,Umsatzsteuer
4,kauf,H000025,F000001,2.336614520674226,1,haushaltskonsum
4,steuer,H000025,STAAT,0.25702759727416485,1,Umsatzsteuer
4,kauf,H000025,F000012,1.5916805285744602,12,haushaltskonsum
4,steuer,H000025,STAAT,0.1750848581431906,12,Umsatzsteuer
4,kauf,H000025,F000009,1.2142065206166934,9,haushaltskonsum
4,steuer,H000025,STAAT,0.13356271726783628,9,Umsatzsteuer
4,import,H000026,AUSLAND,63.11180684891869,19,haushaltskonsum
4,zoll,H000026,STAAT,2.474972817604655,19,Importzoll
4,kauf,H000026,F000018,19.869164576659575,18,haushaltskonsum
4,steuer,H000026,STAAT,2.1856081034325534,18,Umsatzsteuer
4,import,H000026,AUSLAND,12.672725380954782,13,haushaltskonsum
4,zoll,H000026,STAAT,0.4969696227825404,13,Importzoll
4,import,H000026,AUSLAND,6.244160230258497,8,haushaltskonsum
4,zoll,H000026,STAAT,0.2448690286375881,8,Importzoll
4,kauf,H000026,F000016,4.148368499966738,16,haushaltskonsum
4,steuer,H000026,STAAT,0.4563205349963412,16,Umsatzsteuer
4,kauf,H000026,F000001,2.6042685072543312,1,haushaltskonsum
4,steuer,H000026,STAAT,0.28646953579797646,1,Umsatzsteuer
4,kauf,H000026,F000012,1.7121633278316795,12,haushaltskonsum
4,steuer,H000026,STAAT,0.18833796606148473,12,Umsatzsteuer
4,kauf,H000026,F000009,1.3083687599526195,9,haushaltskonsum
4,steuer,H000026,STAAT,0.14392056359478814,9,Umsatzsteuer
4,import,H000027,AUSLAND,58.93389238848215,19,haushaltskonsum
4,zoll,H000027,STAAT,2.3111330348424373,19,Importzoll
4,kauf,H000027,F000018,14.026683858863585,18,haushaltskonsum
4,steuer,H000027,STAAT,1.5429352244749943,18,Umsatzsteuer
4,import,H000027,AUSLAND,10.693085978274706,13,haushaltskonsum
4,zoll,H000027,STAAT,0.4193367050303805,13,Importzoll
4,import,H000027,AUSLAND,4.069730953560827,8,haushaltskonsum
4,zoll,H000027,STAAT,0.15959729229650305,8,Importzoll
4,kauf,H000027,F000016,3.516833403133073,16,haushaltskonsum
4,steuer,H000027,STAAT,0.386851674344638,16,Umsatzsteuer
4,kauf,H000027,F000001,2.304184167873654,1,haushaltskonsum
4,steuer,H000027,STAAT,0.25346025846610193,1,Umsatzsteuer
4,kauf,H000027,F000012,1.4417488014505961,12,haushaltskonsum
4,steuer,H000027,STAAT,0.15859236815956557,12,Umsatzsteuer
4,kauf,H000027,F000009,1.1002609170250957,9,haushaltskonsum
4,steuer,H000027,STAAT,0.12102870087276052,9,Umsatzsteuer
4,import,H000028,AUSLAND,38.53403646077054,19,haushaltskonsum
4,zoll,H000028,STAAT,1.5111386847360992,19,Importzoll
4,kauf,H000028,F000018,18.51409762485894,18,haushaltskonsum
4,steuer,H000028,STAAT,2.0365507387344834,18,Umsatzsteuer
4,import,H000028,AUSLAND,8.01961497225304,13,haushaltskonsum
4,zoll,H000028,STAAT,0.3144947047942368,13,Importzoll
4,import,H000028,AUSLAND,4.217365886936555,8,haushaltskonsum
4,zoll,H000028,STAAT,0.16538689752692373,8,Importzoll
4,kauf,H000028,F000016,2.644332086238749,16,haushaltskonsum
4,steuer,H000028,STAAT,0.29087652948626236,16,Umsatzsteuer
4,kauf,H000028,F000001,1.5759543941362264,1,haushaltskonsum
4,steuer,H000028,STAAT,0.1733549833549849,1,Umsatzsteuer
4,kauf,H000028,F000012,1.098549313601639,12,haushaltskonsum
4,steuer,H000028,STAAT,0.12084042449618031,12,Umsatzsteuer
4,kauf,H000028,F000009,0.8405363651845349,9,haushaltskonsum
4,steuer,H000028,STAAT,0.09245900017029884,9,Umsatzsteuer
4,import,H000029,AUSLAND,66.1140903982593,19,haushaltskonsum
4,zoll,H000029,STAAT,2.5927094273827174,19,Importzoll
4,kauf,H000029,F000018,17.33488116967951,18,haushaltskonsum
4,steuer,H000029,STAAT,1.906836928664746,18,Umsatzsteuer
4,import,H000029,AUSLAND,13.273466144926426,13,haushaltskonsum
4,zoll,H000029,STAAT,0.5205280841147617,13,Importzoll
4,import,H000029,AUSLAND,7.042418393761804,8,haushaltskonsum
4,zoll,H000029,STAAT,0.2761732703436002,8,Importzoll
4,kauf,H000029,F000016,4.30047776837467,16,haushaltskonsum
4,steuer,H000029,STAAT,0.47305255452121375,16,Umsatzsteuer
4,kauf,H000029,F000001,3.247955108066026,1,haushaltskonsum
4,steuer,H000029,STAAT,0.3572750618872629,1,Umsatzsteuer
4,kauf,H000029,F000012,1.7588124495689725,12,haushaltskonsum
4,steuer,H000029,STAAT,0.19346936945258697,12,Umsatzsteuer
4,kauf,H000029,F000009,1.3433379739352684,9,haushaltskonsum
4,steuer,H000029,STAAT,0.14776717713287954,9,Umsatzsteuer
4,import,H000030,AUSLAND,46.258579765998476,19,haushaltskonsum
4,zoll,H000030,STAAT,1.8140619516077834,19,Importzoll
4,kauf,H000030,F000018,18.6729564311997,18,haushaltskonsum
4,steuer,H000030,STAAT,2.054025207431967,18,Umsatzsteuer
4,import,H000030,AUSLAND,9.795382807697031,13,haushaltskonsum
4,zoll,H000030,STAAT,0.3841326591253737,13,Importzoll
4,import,H000030,AUSLAND,3.6663523624491274,8,haushaltskonsum
4,zoll,H000030,STAAT,0.14377852401761282,8,Importzoll
4,kauf,H000030,F000016,3.227805536856111,16,haushaltskonsum
4,steuer,H000030,STAAT,0.35505860905417225,16,Umsatzsteuer
4,kauf,H000030,F000001,1.9805201835014765,1,haushaltskonsum
4,steuer,H000030,STAAT,0.21785722018516243,1,Umsatzsteuer
4,kauf,H000030,F000012,1.3270579130922306,12,haushaltskonsum
4,steuer,H000030,STAAT,0.14597637044014536,12,Umsatzsteuer
4,kauf,H000030,F000009,1.012851550416965,9,haushaltskonsum
4,steuer,H000030,STAAT,0.11141367054586616,9,Umsatzsteuer
4,import,H000031,AUSLAND,31.36155359700001,19,haushaltskonsum
4,zoll,H000031,STAAT,1.229864846941177,19,Importzoll
4,kauf,H000031,F000018,13.491099965259034,18,haushaltskonsum
4,steuer,H000031,STAAT,1.4840209961784938,18,Umsatzsteuer
4,import,H000031,AUSLAND,6.060013012232257,13,haushaltskonsum
4,zoll,H000031,STAAT,0.23764756910714727,13,Importzoll
4,import,H000031,AUSLAND,3.069790727012156,8,haushaltskonsum
4,zoll,H000031,STAAT,0.12038395007890808,8,Importzoll
4,kauf,H000031,F000016,1.99805633181107,16,haushaltskonsum
4,steuer,H000031,STAAT,0.2197861964992177,16,Umsatzsteuer
4,kauf,H000031,F000001,1.3818189243608356,1,haushaltskonsum
4,steuer,H000031,STAAT,0.15200008167969192,1,Umsatzsteuer
4,kauf,H000031,F000012,0.8250268692420093,12,haushaltskonsum
4,steuer,H000031,STAAT,0.09075295561662103,12,Umsatzsteuer
4,kauf,H000031,F000009,0.631073969803206,9,haushaltskonsum
4,steuer,H000031,STAAT,0.06941813667835266,9,Umsatzsteuer
4,import,H000032,AUSLAND,67.34120435615583,19,haushaltskonsum
4,zoll,H000032,STAAT,2.6408315433786607,19,Importzoll
4,kauf,H000032,F000018,23.47105755319522,18,haushaltskonsum
4,steuer,H000032,STAAT,2.581816330851474,18,Umsatzsteuer
4,import,H000032,AUSLAND,13.732035845227655,13,haushaltskonsum
4,zoll,H000032,STAAT,0.5385112096167707,13,Importzoll
4,import,H000032,AUSLAND,5.405817885515295,8,haushaltskonsum
4,zoll,H000032,STAAT,0.21199285825550174,8,Importzoll
4,kauf,H000032,F000016,4.542198475961233,16,haushaltskonsum
4,steuer,H000032,STAAT,0.4996418323557356,16,Umsatzsteuer
4,kauf,H000032,F000001,2.19634808266005,1,haushaltskonsum
4,steuer,H000032,STAAT,0.2415982890926055,1,Umsatzsteuer
4,kauf,H000032,F000012,1.8866559490538586,12,haushaltskonsum
4,steuer,H000032,STAAT,0.20753215439592446,12,Umsatzsteuer
4,kauf,H000032,F000009,1.4410781799399819,9,haushaltskonsum
4,steuer,H000032,STAAT,0.158518599793398,9,Umsatzsteuer
4,import,H000033,AUSLAND,43.244041975832786,19,haushaltskonsum
4,zoll,H000033,STAAT,1.6958447833659915,19,Importzoll
4,kauf,H000033,F000018,14.88977048540685,18,haushaltskonsum
4,steuer,H000033,STAAT,1.6378747533947535,18,Umsatzsteuer
4,import,H000033,AUSLAND,8.870234061781193,13,haushaltskonsum
4,zoll,H000033,STAAT,0.34785231614828205,13,Importzoll
4,import,H000033,AUSLAND,4.356075078036137,8,haushaltskonsum
4,zoll,H000033,STAAT,0.17082647364847595,8,Importzoll
4,kauf,H000033,F000016,2.9176400102102162,16,haushaltskonsum
4,steuer,H000033,STAAT,0.3209404011231238,16,Umsatzsteuer
4,kauf,H000033,F000001,1.499759171098415,1,haushaltskonsum
4,steuer,H000033,STAAT,0.16497350882082565,1,Umsatzsteuer
4,kauf,H000033,F000012,1.21385072169647,12,haushaltskonsum
4,steuer,H000033,STAAT,0.1335235793866117,12,Umsatzsteuer
4,kauf,H000033,F000009,0.928036533796619,9,haushaltskonsum
4,steuer,H000033,STAAT,0.1020840187176281,9,Umsatzsteuer
4,import,H000034,AUSLAND,60.27771632684823,19,haushaltskonsum
4,zoll,H000034,STAAT,2.3638320128175776,19,Importzoll
4,kauf,H000034,F000018,17.531271781829037,18,haushaltskonsum
4,steuer,H000034,STAAT,1.9284398960011941,18,Umsatzsteuer
4,import,H000034,AUSLAND,11.78130716880073,13,haushaltskonsum
4,zoll,H000034,STAAT,0.4620120458353227,13,Importzoll
4,import,H000034,AUSLAND,5.588677442321249,8,haushaltskonsum
4,zoll,H000034,STAAT,0.21916382126749995,8,Importzoll
4,kauf,H000034,F000016,3.8368717152295946,16,haushaltskonsum
4,steuer,H000034,STAAT,0.4220558886752554,16,Umsatzsteuer
4,kauf,H000034,F000001,2.97573995479179,1,haushaltskonsum
4,steuer,H000034,STAAT,0.3273313950270969,1,Umsatzsteuer
4,kauf,H000034,F000012,1.565135300711436,12,haushaltskonsum
4,steuer,H000034,STAAT,0.17216488307825795,12,Umsatzsteuer
4,kauf,H000034,F000009,1.1950045376607172,9,haushaltskonsum
4,steuer,H000034,STAAT,0.1314504991426789,9,Umsatzsteuer
4,import,H000035,AUSLAND,58.16541955784784,19,haushaltskonsum
4,zoll,H000035,STAAT,2.280996845405798,19,Importzoll
4,kauf,H000035,F000018,15.371513135379857,18,haushaltskonsum
4,steuer,H000035,STAAT,1.6908664448917843,18,Umsatzsteuer
4,import,H000035,AUSLAND,11.36693665517511,13,haushaltskonsum
4,zoll,H000035,STAAT,0.4457622217715729,13,Importzoll
4,import,H000035,AUSLAND,4.080114592429305,8,haushaltskonsum
4,zoll,H000035,STAAT,0.16000449382075707,8,Importzoll
4,kauf,H000035,F000016,3.7523658697349638,16,haushaltskonsum
4,steuer,H000035,STAAT,0.412760245670846,16,Umsatzsteuer
4,kauf,H000035,F000001,1.441944209692277,1,haushaltskonsum
4,steuer,H000035,STAAT,0.15861386306615047,1,Umsatzsteuer
4,kauf,H000035,F000012,1.5629053169759477,12,haushaltskonsum
4,steuer,H000035,STAAT,0.17191958486735426,12,Umsatzsteuer
4,kauf,H000035,F000009,1.1927831587034177,9,haushaltskonsum
4,steuer,H000035,STAAT,0.13120614745737594,9,Umsatzsteuer
4,import,H000036,AUSLAND,62.44948721139081,19,haushaltskonsum
4,zoll,H000036,STAAT,2.448999498485914,19,Importzoll
4,kauf,H000036,F000018,20.505026366690966,18,haushaltskonsum
4,steuer,H000036,STAAT,2.2555529003360064,18,Umsatzsteuer
4,import,H000036,AUSLAND,12.870883957210365,13,haushaltskonsum
4,zoll,H000036,STAAT,0.5047405473415829,13,Importzoll
4,import,H000036,AUSLAND,4.532726682934902,8,haushaltskonsum
4,zoll,H000036,STAAT,0.17775398756607455,8,Importzoll
4,kauf,H000036,F000016,4.217498583763833,16,haushaltskonsum
4,steuer,H000036,STAAT,0.46392484421402164,16,Umsatzsteuer
4,kauf,H000036,F000012,1.791197746913357,12,haushaltskonsum
4,steuer,H000036,STAAT,0.19703175216046928,12,Umsatzsteuer
4,kauf,H000036,F000009,1.3656334929529266,9,haushaltskonsum
4,steuer,H000036,STAAT,0.15021968422482193,9,Umsatzsteuer
4,import,H000037,AUSLAND,51.94910037371471,19,haushaltskonsum
4,zoll,H000037,STAAT,2.037219622498616,19,Importzoll
4,kauf,H000037,F000018,15.712432608310431,18,haushaltskonsum
4,steuer,H000037,STAAT,1.7283675869141475,18,Umsatzsteuer
4,import,H000037,AUSLAND,9.768831570206975,13,haushaltskonsum
4,zoll,H000037,STAAT,0.3830914341257637,13,Importzoll
4,import,H000037,AUSLAND,3.514145878041533,8,haushaltskonsum
4,zoll,H000037,STAAT,0.13780964227613854,8,Importzoll
4,kauf,H000037,F000016,3.2411829216794232,16,haushaltskonsum
4,steuer,H000037,STAAT,0.35653012138473655,16,Umsatzsteuer
4,kauf,H000037,F000012,1.381704026229141,12,haushaltskonsum
4,steuer,H000037,STAAT,0.1519874428852055,12,Umsatzsteuer
4,kauf,H000037,F000009,1.055147623740709,9,haushaltskonsum
4,steuer,H000037,STAAT,0.11606623861147798,9,Umsatzsteuer
4,import,H000038,AUSLAND,42.828993901783804,19,haushaltskonsum
4,zoll,H000038,STAAT,1.6795683883052472,19,Importzoll
4,kauf,H000038,F000018,15.981481442304712,18,haushaltskonsum
4,steuer,H000038,STAAT,1.7579629586535184,18,Umsatzsteuer
4,import,H000038,AUSLAND,8.98468010068161,13,haushaltskonsum
4,zoll,H000038,STAAT,0.35234039610516116,13,Importzoll
4,import,H000038,AUSLAND,4.1826504728698035,8,haushaltskonsum
4,zoll,H000038,STAAT,0.16402550873999228,8,Importzoll
4,kauf,H000038,F000016,2.9494279390964935,16,haushaltskonsum
4,steuer,H000038,STAAT,0.3244370733006143,16,Umsatzsteuer
4,kauf,H000038,F000012,1.2588897878626077,12,haushaltskonsum
4,steuer,H000038,STAAT,0.13847787666488684,12,Umsatzsteuer
4,kauf,H000038,F000009,0.9618802339874462,9,haushaltskonsum
4,steuer,H000038,STAAT,0.10580682573861908,9,Umsatzsteuer
4,import,H000039,AUSLAND,75.0792066972055,19,haushaltskonsum
4,zoll,H000039,STAAT,2.9442826155766864,19,Importzoll
4,kauf,H000039,F000018,24.440143910026183,18,haushaltskonsum
4,steuer,H000039,STAAT,2.68841583010288,18,Umsatzsteuer
4,import,H000039,AUSLAND,15.80102238954565,13,haushaltskonsum
4,zoll,H000039,STAAT,0.6196479368449274,13,Importzoll
4,import,H000039,AUSLAND,8.75886260164775,8,haushaltskonsum
4,zoll,H000039,STAAT,0.34348480790775493,8,Importzoll
4,kauf,H000039,F000016,5.153546146896166,16,haushaltskonsum
4,steuer,H000039,STAAT,0.5668900761585782,16,Umsatzsteuer
4,kauf,H000039,F000012,2.202984694142583,12,haushaltskonsum
4,steuer,H000039,STAAT,0.2423283163556841,12,Umsatzsteuer
4,kauf,H000039,F000009,1.6843453445643346,9,haushaltskonsum
4,steuer,H000039,STAAT,0.1852779879020768,9,Umsatzsteuer
4,import,H000040,AUSLAND,72.40941677724378,19,haushaltskonsum
4,zoll,H000040,STAAT,2.8395849716566195,19,Importzoll
4,kauf,H000040,F000018,24.217978740058193,18,haushaltskonsum
4,steuer,H000040,STAAT,2.6639776614064012,18,Umsatzsteuer
4,import,H000040,AUSLAND,13.482297931051209,13,haushaltskonsum
4,zoll,H000040,STAAT,0.5287175659235767,13,Importzoll
4,import,H000040,AUSLAND,6.433525966344848,8,haushaltskonsum
4,zoll,H000040,STAAT,0.2522951359350921,8,Importzoll
4,kauf,H000040,F000016,4.4354282305936055,16,haushaltskonsum
4,steuer,H000040,STAAT,0.4878971053652966,16,Umsatzsteuer
4,kauf,H000040,F000012,1.8949696563929634,12,haushaltskonsum
4,steuer,H000040,STAAT,0.20844666220322597,12,Umsatzsteuer
4,kauf,H000040,F000009,1.448497113468286,9,haushaltskonsum
4,steuer,H000040,STAAT,0.15933468248151147,9,Umsatzsteuer
4,export,AUSLAND,F000002,18.178954695824707,2,Außenhandel Export
4,export,AUSLAND,F000003,40.076087318361616,3,Außenhandel Export
4,export,AUSLAND,F000004,73.36707292805546,4,Außenhandel Export
4,export,AUSLAND,F000005,242.33807567987168,5,Außenhandel Export
4,export,AUSLAND,F000011,20.04763219339256,11,Außenhandel Export
4,export,AUSLAND,F000012,8.678311253273385,12,Außenhandel Export
4,export,AUSLAND,F000014,116.91456456357223,14,Außenhandel Export
4,export,AUSLAND,F000015,127.70831568675085,15,Außenhandel Export
4,export,AUSLAND,F000018,237.3832874470633,18,Außenhandel Export
4,export,AUSLAND,F000020,31.756991581322318,5,Außenhandel Export
4,steuer,F000001,STAAT,13.255942300676947,1,Gewinnsteuer
4,steuer,F000002,STAAT,3.570408164957316,2,Gewinnsteuer
4,steuer,F000003,STAAT,7.943221343295033,3,Gewinnsteuer
4,steuer,F000004,STAAT,14.108688871922666,4,Gewinnsteuer
4,steuer,F000005,STAAT,15.026628829275092,5,Gewinnsteuer
4,steuer,F000006,STAAT,1.3477150299759315,6,Gewinnsteuer
4,steuer,F000007,STAAT,2.106486772631859,7,Gewinnsteuer
4,steuer,F000008,STAAT,0.6320838119059343,8,Gewinnsteuer
4,steuer,F000009,STAAT,8.69193883471114,9,Gewinnsteuer
4,steuer,F000010,STAAT,1.419467154629048,10,Gewinnsteuer
4,steuer,F000011,STAAT,3.859630467319775,11,Gewinnsteuer
4,steuer,F000012,STAAT,13.133171128168025,12,Gewinnsteuer
4,steuer,F000013,STAAT,1.7135384746983158,13,Gewinnsteuer
4,steuer,F000014,STAAT,23.118831530022348,14,Gewinnsteuer
4,steuer,F000015,STAAT,18.77109890835849,15,Gewinnsteuer
4,steuer,F000016,STAAT,27.513276486411748,16,Gewinnsteuer
4,steuer,F000017,STAAT,3.6070493208124774,17,Gewinnsteuer
4,steuer,F000018,STAAT,160.7017689021545,18,Gewinnsteuer
4,steuer,F000019,STAAT,133.79203375137234,19,Gewinnsteuer
4,steuer,F000020,STAAT,1.8233309372759097,5,Gewinnsteuer
5,staatsfinanzierung,MUENZBANK,STAAT,247.5644326627886,,Grundmünzrecht / Grundeinkommen
5,transfer,STAAT,H000001,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000002,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000003,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000004,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000005,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000006,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000007,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000008,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000009,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000010,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000011,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000012,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000013,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000014,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000015,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000016,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000017,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000018,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000019,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000020,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000021,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000022,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
5,transfer,STAAT,H000023,25.0,18,Grundmünzrecht: Zugang zu Basismitteln
